Price,Close,High,Low,Open,Volume
2010-05-18,11.563318252563477,12.019036380564982,11.495173531311801,11.98922316656102,56795000
2010-05-19,11.65701961517334,11.750718417967011,11.367404099911997,11.554801705499342,54490800
2010-05-20,11.36314582824707,11.580357481430577,11.15019332265728,11.35036838546592,78553600
2010-05-21,11.473877906799316,11.644239699479334,11.07352708473945,11.090563670182004,48432400
2010-05-24,11.303518295288086,11.53350655669822,11.303518295288086,11.469620973659254,33303600
2010-05-25,11.431288719177246,11.431288719177246,10.920202463349815,11.030937845857398,39770400
2010-05-26,11.350366592407227,11.691091034935015,11.316294229389369,11.524987554417399,36317600
2010-05-27,11.869972229003906,11.882748858585368,11.584615858011476,11.584615858011476,48504200
2010-05-28,11.678315162658691,11.874231073237063,11.55054398726839,11.874231073237063,42030200
2010-06-01,11.48239803314209,11.818863362024686,11.473880550807174,11.614429163699441,51194200
2010-06-02,11.82312297821045,11.82312297821045,11.473881005801708,11.57183896150673,42011200
2010-06-03,11.972189903259277,11.997743976000628,11.763496549114706,11.895526872685899,36640000
2010-06-04,11.490915298461914,11.882747882992637,11.422770571791284,11.712386066316066,33887600
2010-06-07,11.124637603759766,11.610168984727302,11.103341868941493,11.554800886549012,31633800
2010-06-08,11.154451370239258,11.171487146584777,10.835022643355483,11.154451370239258,64355200
2010-06-09,11.04797649383545,11.435549998716569,11.001126681481898,11.282223930904483,41651200
2010-06-10,11.418511390686035,11.44406627237302,11.209818064337636,11.248149574518896,37514600
2010-06-11,11.53350830078125,11.567580671044364,11.286483413286316,11.290742561112879,26172800
2010-06-14,11.584614753723145,11.784789784127732,11.567578166106136,11.669795254760556,25988600
2010-06-15,12.116996765136719,12.151069130365622,11.627205397990995,11.695350128448801,41270200
2010-06-16,12.151069641113281,12.214955227059129,11.929598851641664,12.044593393753768,37272800
2010-06-17,12.159587860107422,12.249028335729081,11.967931090659896,12.227732597557567,23117800
2010-06-18,12.121255874633789,12.240509566730886,12.057370287290432,12.15106990692005,19586600
2010-06-21,12.010519981384277,12.308652960624073,11.950892735656934,12.291617184951425,23204000
2010-06-22,11.844414710998535,12.193656589276333,11.801824059717292,12.082922033233851,29163400
2010-06-23,11.869972229003906,12.01903832311621,11.69535043868082,11.848676492452658,39758600
2010-06-24,11.597391128540039,11.831639329057417,11.542023844693642,11.810343595001733,29677600
2010-06-25,11.571836471557617,11.648499485561139,11.380178936548813,11.639981192372048,27765400
2010-06-28,11.65701961517334,11.759236712498058,11.512211857542669,11.580356589092482,24580200
2010-06-29,11.22685432434082,11.439806791419521,11.154450453040095,11.435547644596044,37537200
2010-06-30,11.039458274841309,11.363146191157492,11.001126757622988,11.214079270013947,22933400
2010-07-01,10.996865272521973,11.137413868332587,10.737063002673883,11.022419341119576,51407800
2010-07-02,10.937240600585938,11.06501177647109,10.762619614446542,11.022421113726265,31987600
2010-07-06,10.979829788208008,11.205558889435387,10.869094404888314,11.145932457012941,22603800
2010-07-07,11.507954597473145,11.520731229015682,10.962795843324473,10.996868214686927,35105800
2010-07-08,11.478140830993652,11.605912014470087,11.299260686717018,11.605912014470087,29529400
2010-07-09,11.627203941345215,11.627203941345215,11.431288068910504,11.482396204176444,10880400
2010-07-12,11.75071907043457,11.78479143810137,11.597393009759308,11.618688747269385,23955000
2010-07-13,12.006261825561523,12.074406558576296,11.844417475389465,11.925339650475493,26561400
2010-07-14,11.967928886413574,12.308652510910015,11.899784161514285,12.240507786010726,33569800
2010-07-15,11.976447105407715,12.031814389412071,11.763494638338473,11.950892224467985,25489000
2010-07-16,11.691091537475586,11.967929600439192,11.669795801955772,11.912561500436922,22169000
2010-07-19,11.993483543395996,12.010520131630994,11.733681259256945,11.733681259256945,29684000
2010-07-20,11.921079635620117,11.950892852600909,11.537765337218516,11.618687506415831,33948800
2010-07-21,11.703868865966797,11.989225240193795,11.678314794164926,11.989225240193795,37267000
2010-07-22,12.070145606994629,12.142549476543682,11.797566715680158,11.814602490212726,37345400
2010-07-23,12.112738609313965,12.138292682239815,11.895526958570912,12.010521505261233,35739400
2010-07-26,12.210694313049316,12.223471753329575,11.963669487408575,12.129772149306037,27281000
2010-07-27,12.163846969604492,12.278841518322077,12.108479675230848,12.26606407545923,33636400
2010-07-28,11.95941162109375,12.21921391483072,11.929598402930347,12.104219377043936,36438800
2010-07-29,11.772011756896973,12.078663819931087,11.627204018764012,12.036073165359774,46972200
2010-07-30,11.665535926818848,11.737939798369077,11.47813834003524,11.665535926818848,43101800
2010-08-02,11.874229431152344,11.938115822361981,11.66553610695537,11.77201234250582,18216600
2010-08-03,11.712388038635254,11.814605145854147,11.639984152811534,11.797569367492343,28439000
2010-08-04,11.810343742370605,11.823121182963453,11.61016871384455,11.73368072351193,28540600
2010-08-05,11.827381134033203,11.933857375832531,11.750718109961806,11.776272180535852,30183000
2010-08-06,11.818861961364746,11.895524979738658,11.67405421829162,11.691090805641021,35051600
2010-08-09,11.869972229003906,11.925339519338578,11.733681952123778,11.857194787073157,14345800
2010-08-10,11.580355644226074,11.6910910270467,11.469620261405451,11.678313586292669,48453800
2010-08-11,11.290740966796875,11.392958063152593,11.175746428765715,11.388698915927446,38117600
2010-08-12,11.08630657196045,11.15445130162185,10.911685600659451,11.018161842299047,42101000
2010-08-13,10.945756912231445,11.175745149620672,10.945756912231445,11.06075062475147,13724200
2010-08-16,11.052233695983887,11.124637569444234,10.852057851055694,10.932980018417075,16104200
2010-08-17,11.184264183044434,11.294999568502208,11.111860308412398,11.17148674198611,17275600
2010-08-18,11.303518295288086,11.392957949072787,11.128896510202658,11.184264611225888,17016800
2010-08-19,11.077786445617676,11.303516333008071,11.052232379308103,11.205557589514656,20031600
2010-08-20,11.065011978149414,11.18426567353866,10.98834894628128,11.052235347737618,25147800
2010-08-23,10.96279525756836,11.158711991696446,10.941500331235671,11.120380474418111,15321200
2010-08-24,10.788171768188477,10.924461214849734,10.715767898106037,10.839280716861039,27160600
2010-08-25,10.843541145324707,10.886131808718583,10.600775420033756,10.69873418954447,28785200
2010-08-26,10.626330375671387,10.898909323433756,10.587998859598635,10.877614397770824,24078400
2010-08-27,10.779653549194336,10.830762498220164,10.383561834379016,10.690213903835618,49486200
2010-08-30,10.49003791809082,10.715767820200671,10.4815204369983,10.715767820200671,24262400
2010-08-31,10.336714744567871,10.55392639624419,10.281346638583083,10.438931849059784,31162800
2010-09-01,10.651883125305176,10.762618512160698,10.481521304123312,10.485780451196513,34132000
2010-09-02,10.843541145324707,10.860577735621993,10.651884378576275,10.685956746821507,16808000
2010-09-03,11.01390266418457,11.090565687925412,10.826504251967984,10.97131200517863,24213800
2010-09-07,10.779653549194336,10.96705194582346,10.72002711895519,10.958533652260957,20065200
2010-09-08,10.758359909057617,10.783913980439666,10.609293003355317,10.77965483315111,34937000
2010-09-09,10.822244644165039,10.920202587064477,10.779653986972043,10.881871076825702,21508800
2010-09-10,10.690216064453125,10.822246391960041,10.528371703451688,10.754101654385545,25902800
2010-09-13,11.026678085327148,11.035196378665052,10.800948998316832,10.800948998316832,26229400
2010-09-14,11.192782402038574,11.26518627618516,10.898907758461343,10.988347408222243,33093400
2010-09-15,11.162968635559082,11.192782665196242,11.018161696210525,11.15445115372628,28011800
2010-09-16,11.307777404785156,11.312036552259437,11.08630742256774,11.137415567560483,28241200
2010-09-17,11.341849327087402,11.401476577037789,11.239632228764396,11.375921693195071,33939600
2010-09-20,11.397217750549316,11.414253527908047,11.22685591521548,11.36314538348255,34216000
2010-09-21,11.380179405212402,11.46536071591299,11.320552975131502,11.40573428583209,30589600
2010-09-22,11.197043418884277,11.38870019138453,11.145934458807927,11.282223935879047,32161800
2010-09-23,11.299260139465332,11.473881127522166,11.039457824983506,11.107602561183768,46574800
2010-09-24,11.729423522949219,11.742200152428056,11.435548859696762,11.439808006972802,27875600
2010-09-27,11.639981269836426,11.75071664498411,11.61442720244824,11.708125991104362,14757200
2010-09-28,11.86571216583252,11.882747941409315,11.550542600344153,11.661277172466392,40465800
2010-09-29,11.82312297821045,11.933858376448471,11.772014020427775,11.810345535677449,25762400
2010-09-30,11.801826477050781,11.993484040898476,11.674055309385166,11.9040443860024,37816200
2010-10-01,11.801826477050781,11.942375898771939,11.661277867678896,11.887007797060706,25358000
2010-10-04,11.661275863647461,11.814601888375998,11.537763864443242,11.746457169018678,20708400
2010-10-05,11.967928886413574,12.014777877063585,11.754976418015998,11.754976418015998,21544600
2010-10-06,11.874229431152344,11.984964813606716,11.74645827343149,11.933856675458058,20001600
2010-10-07,11.933856010437012,11.955150931420745,11.78904827316996,11.921078570437272,22350200
2010-10-08,12.065886497497559,12.095699712283407,11.754976097089182,11.891265543166872,40063600
2010-10-11,12.134032249450684,12.22773104848706,12.05311007934926,12.07440581482292,21805400
2010-10-12,12.210694313049316,12.261803261821171,12.019036770591335,12.1042180810947,30984800
2010-10-13,12.04033374786377,12.189400650465034,12.014778864664057,12.176623208865177,34055800
2010-10-14,12.014780044555664,12.138292888435855,11.959412750217563,12.048853225501382,22450200
2010-10-15,12.116996765136719,12.138291688773808,11.950893273840208,12.099960176347635,27467600
2010-10-18,12.044590950012207,12.099958229971927,11.899783217995541,12.065885870223838,18450000
2010-10-19,11.899785995483398,12.099961054181952,11.733682492136323,11.882749405458334,33418000
2010-10-20,12.006261825561523,12.065888263862126,11.882748989253937,11.921080503118409,21394000
2010-10-21,11.984965324401855,12.05311005307051,11.86571245540633,12.048851718334308,17738600
2010-10-22,12.13829231262207,12.163846384769784,11.98496625503717,11.997743697285681,13103800
2010-10-25,12.236249923706055,12.325690392243962,12.202177557679539,12.202177557679539,15741000
2010-10-26,12.214953422546387,12.249025784173956,12.06162738904774,12.155326992785437,19946600
2010-10-27,12.48327350616455,12.50456924047551,12.155327321267816,12.193658018329137,23145800
2010-10-28,12.513086318969727,12.538641199320091,12.346983658438232,12.453459889517225,32394200
2010-10-29,12.568456649780273,12.683451194765139,12.470498694726198,12.470498694726198,19630000
2010-11-01,12.594010353088379,12.70474574734394,12.500311548264117,12.649378456390806,22715400
2010-11-02,12.645118713378906,12.721781737509916,12.615305495627792,12.687709372601606,17152200
2010-11-03,12.7728910446167,12.7728910446167,12.564197688959963,12.649379015180779,24184400
2010-11-04,13.09231948852539,13.113615225749564,12.849553770615003,12.875107842934698,18423200
2010-11-05,13.283977508544922,13.288236656132995,13.09231992882836,13.122133149595529,16477600
2010-11-08,13.271196365356445,13.343600229466539,13.2200882332488,13.237124006501645,14859600
2010-11-09,13.147686004638672,13.31378867317445,13.09657705382424,13.29249293852293,19269400
2010-11-10,13.147686004638672,13.168980926940977,12.985841670683982,13.147686004638672,22285600
2010-11-11,13.002880096435547,13.007139243967906,12.6664147525232,12.768631856251814,33374200
2010-11-12,12.998619079589844,13.19453496380796,12.88362454980136,13.019914001839913,37645000
2010-11-15,12.913437843322754,13.096577100228656,12.900661214835786,13.024173226855373,11667600
2010-11-16,12.777149200439453,12.938992732878008,12.700486175260934,12.819739860244106,28323800
2010-11-17,12.819738388061523,12.917696325718522,12.709003010225674,12.768629439695294,15300200
2010-11-18,13.011394500732422,13.036949379880438,12.883623354388881,12.90491827466309,18641800
2010-11-19,13.134908676147461,13.151944451665113,12.977323487775767,12.977323487775767,9613200
2010-11-22,13.296751976013184,13.318047710489427,13.066763730114214,13.07528202390471,18459600
2010-11-23,13.21157169342041,13.266938979274935,13.1263903788066,13.160462742182279,17384400
2010-11-24,13.492669105529785,13.539518910535547,13.296752403791428,13.309529844888244,8700200
2010-11-26,13.411746978759766,13.496928294974415,13.381933761789409,13.420265272851077,3303600
2010-11-29,13.390453338623047,13.433044000810357,13.258422204607456,13.30953116170209,12717400
2010-11-30,13.228607177734375,13.296751902985676,13.160462452483072,13.241384618349946,22712000
2010-12-01,13.573591232299805,13.66303169500135,13.458596699833201,13.467114993871297,22004600
2010-12-02,13.81635570526123,13.8376522520763,13.594885753260703,13.624698969163704,20553000
2010-12-03,13.90579605102539,13.931349305983215,13.756728356745421,13.765246649964132,8924600
2010-12-06,13.888762474060059,13.931352324683841,13.778026262920372,13.905799064189035,9273800
2010-12-07,13.910055160522461,14.076157825798797,13.905796826024932,14.003754766452044,18136400
2010-12-08,14.042088508605957,14.07190172892455,13.89302078231434,13.905799037235633,17206400
2010-12-09,14.054863929748535,14.165598506448905,14.042087300625017,14.16134017164057,15579200
2010-12-10,13.995238304138184,14.097454592438574,13.982461674275287,14.054864743096513,14069600
2010-12-13,13.875984191894531,14.071900080958246,13.871724232520101,14.071900080958246,12032600
2010-12-14,13.880243301391602,13.944129697986599,13.82487519932251,13.875984966477928,11290200
2010-12-15,13.76950740814209,13.880241977016043,13.722657605069049,13.833392173943002,14849800
2010-12-16,13.850430488586426,13.850430488586426,13.714141021577099,13.799322344632579,6977600
2010-12-17,13.90579605102539,13.948385892420633,13.833391371015507,13.850427957452927,5412800
2010-12-20,13.790803909301758,13.931351709917031,13.78654394960817,13.92283341522844,9582600
2010-12-21,13.90579605102539,13.927090971723011,13.85468629171313,13.867464543890348,5500000
2010-12-22,13.846170425415039,13.86746697454377,13.709880959423828,13.765249062701066,10002600
2010-12-23,13.841911315917969,13.884501162395239,13.79506150997387,13.83765298114964,4998800
2010-12-27,13.888762474060059,13.893020809242975,13.68432826660832,13.769509592554543,6186400
2010-12-28,13.81635570526123,13.910055312212613,13.769507526483952,13.871723802523267,4851400
2010-12-29,13.871723175048828,13.888759761850885,13.7993201181876,13.8632048816478,8440400
2010-12-30,13.884502410888672,13.9313522210455,13.824875970579487,13.858949150583962,5702200
2010-12-31,13.854687690734863,13.914314124588499,13.8035795509601,13.875984238281278,4669600
2011-01-03,13.922834396362305,14.054865536291729,13.812099807004405,13.910057765778351,10818800
2011-01-04,13.931350708007812,14.016532024069093,13.829134428493052,13.97820051307644,9662800
2011-01-05,13.90579605102539,13.956904185639344,13.748210063526711,13.867464543890348,9751400
2011-01-06,14.008012771606445,14.029307692990212,13.871723325112304,13.888759912098662,8518200
2011-01-07,13.982460975646973,14.08893721838069,13.795061748628573,14.054864040850607,10859000
2011-01-10,14.020790100097656,14.054863275772965,13.867465683654096,13.931350450997636,8858000
2011-01-11,14.127266883850098,14.152821766595713,14.025050602264638,14.07190040828235,10941400
2011-01-12,14.276334762573242,14.2805930973979,14.127267048533863,14.203930072965882,5653400
2011-01-13,14.280592918395996,14.310406135890469,14.199671560153638,14.26781628938365,10056200
2011-01-14,14.655389785766602,14.659648120550742,14.314666138587626,14.357255985223059,20137800
2011-01-18,14.732053756713867,14.753348681400809,14.62557750858055,14.642614098209547,9064200
2011-01-19,14.540395736694336,14.706498418707767,14.497805888633964,14.625577057513638,14848200
2011-01-20,14.425400733947754,14.48502716919649,14.208189916298997,14.455213951572121,15183400
2011-01-21,14.370036125183105,14.548915454169824,14.34448123902841,14.548915454169824,12410800
2011-01-24,14.672425270080566,14.672425270080566,14.387068120063406,14.438177881817705,9270200
2011-01-25,14.587246894836426,14.668168263522084,14.467994009468358,14.612801780857602,13042400
2011-01-26,14.676685333251953,14.70649855210435,14.523359279326163,14.646872114399558,12768800
2011-01-27,14.962041854858398,15.021668289924913,14.71075786086487,14.727794449369162,26684200
2011-01-28,14.651130676269531,15.042962443631701,14.553171109730568,15.030185815256367,21423000
2011-01-31,14.655389785766602,14.74057110373597,14.44669563797657,14.680944668566964,16680000
2011-02-01,15.02592658996582,15.068518061128087,14.761865967553764,14.761865967553764,18583600
2011-02-02,15.060001373291016,15.153700995144101,14.962043416216735,14.966301751437932,13972000
2011-02-03,15.008891105651855,15.059999244575513,14.885378280612779,15.030186028145176,6702400
2011-02-04,15.251656532287598,15.264433160622639,15.004630886487377,15.042962396190914,15109200
2011-02-07,15.196287155151367,15.404979648973246,15.153697314489268,15.307021715691794,14203000
2011-02-08,15.183513641357422,15.243140080390411,15.055740843774034,15.243140080390411,13233400
2011-02-09,15.153700828552246,15.226103899407361,15.098332723093325,15.174995753821477,11405800
2011-02-10,15.23036003112793,15.255914912573045,14.95778112784039,15.030185812919003,12395200
2011-02-11,15.332579612731934,15.383687756525433,15.115368783085614,15.196290146150204,8554600
2011-02-14,15.41349983215332,15.507199442737956,15.341096769209539,15.35387339803527,9649600
2011-02-15,15.34109878540039,15.396466892086062,15.221845901491584,15.396466892086062,15023800
2011-02-16,15.456095695495605,15.507203850022398,15.358137722361363,15.383690987275289,18447800
2011-02-17,15.583863258361816,15.617934811864286,15.396465652351836,15.4177605763782,9784400
2011-02-18,15.571085929870605,15.617934110746079,15.511457870695619,15.617934110746079,8839000
2011-02-22,15.119626998901367,15.434797403323309,15.085553820175283,15.375169340552661,14818200
2011-02-23,14.89815616607666,15.115368618049965,14.676685379124807,15.089813734082934,24327000
2011-02-24,15.01740837097168,15.072776471410775,14.787420924337184,14.932228677617388,19943000
2011-02-25,15.34109878540039,15.35387541590528,15.119627983356398,15.153701164301022,11401800
2011-02-28,15.238879203796387,15.44331339305213,15.064258232263452,15.387946917108927,32202000
2011-03-01,14.99185562133789,15.362392499032135,14.974819032209783,15.298506102151013,27735200
2011-03-02,15.311283111572266,15.46034919257805,15.034444247191887,15.055739169521509,30945600
2011-03-03,15.626452445983887,15.664783957490735,15.42627821895789,15.42627821895789,16535200
2011-03-04,15.511458396911621,15.652007818401547,15.396465483490735,15.605158011238238,12435200
2011-03-07,15.077033996582031,15.545528733182195,14.90241305388216,15.511455561583077,38667000
2011-03-08,15.089813232421875,15.187771180657673,14.910932299996725,15.07703660321241,19709800
2011-03-09,14.642614364624023,14.962043114835812,14.570209669732725,14.932229894791936,40352600
2011-03-10,14.370036125183105,14.548915454169824,14.284854796032835,14.425402608136869,52298400
2011-03-11,14.459473609924316,14.557431555035505,14.272074389104237,14.289110977305786,35367200
2011-03-14,14.433917999267578,14.5787257422766,14.323183430942276,14.41262307743945,35196000
2011-03-15,14.203929901123047,14.297629513117139,13.841911331561604,13.948387572573617,35992000
2011-03-16,13.863205909729004,14.335960668005866,13.76524796540023,14.101713268550235,47055800
2011-03-17,14.046345710754395,14.212448389044903,13.982460940095713,14.076158928668152,28283000
2011-03-18,14.076159477233887,14.229485532307672,14.003756409392702,14.220967237614841,23505000
2011-03-21,14.352997779846191,14.463732356915807,14.17837680754892,14.199671731058633,13171800
2011-03-22,14.272076606750488,14.408367708841796,14.233745089690155,14.327444714659576,17491400
2011-03-23,14.446694374084473,14.48502588258227,14.178375439298248,14.229483575729192,21799800
2011-03-24,14.710759162902832,14.761867308240744,14.510583292006261,14.595764617368545,22674200
2011-03-25,14.723536491394043,14.876862559378619,14.693723269808013,14.727796451448462,18218600
2011-03-28,14.68094253540039,14.868340107945006,14.659645990478593,14.732050668876509,16525800
2011-03-29,14.795937538146973,14.834269045682264,14.510580398784635,14.659646469922803,15213000
2011-03-30,14.800196647644043,14.945004392062165,14.689462078241199,14.90667288251918,18875800
2011-03-31,14.732053756713867,14.855566594476183,14.629835843638494,14.766125311273251,20311600
2011-04-01,14.514840126037598,14.876858649992053,14.446693780664404,14.859822063648755,26017600
2011-04-04,14.404107093811035,14.57872808032376,14.28059425282191,14.574469745154564,25229200
2011-04-05,14.744830131530762,14.910932815793723,14.651132139589281,14.685203693559297,39703400
2011-04-06,14.932231903076172,14.962045127129725,14.812977382163103,14.881122126385346,21918600
2011-04-07,14.910931587219238,14.966299685644408,14.736310622676884,14.919449881184528,23701200
2011-04-08,14.855568885803223,15.017411638145537,14.770387549218453,14.96204515035947,12701200
2011-04-11,14.749088287353516,14.876859442336778,14.680943563049217,14.859822855086108,18038000
2011-04-12,14.459473609924316,14.638352911945146,14.3785506283162,14.608539694941674,20798400
2011-04-13,14.497804641723633,14.591502624337496,14.408364993670139,14.544654445379775,22294600
