Date,Open,High,Low,Close,Volume
2024-03-21,446.1529782989471,446.6101752233874,442.9624881180108,443.1612548828125,39345700
2024-03-22,442.6443800896442,444.77136321757473,441.7895890577687,443.6681213378906,28229300
2024-03-25,440.8553126066501,443.5488705297852,439.8514692307558,442.0579833984375,27789200
2024-03-26,443.58858520265886,444.5129582338751,440.3980953818721,440.626708984375,34142000
2024-03-27,443.7277369503236,443.8271354848446,439.2451269333431,442.1275024414063,41359200
2024-03-28,442.077841642599,442.9326326859272,440.954701840876,441.3125305175781,36839600
2024-04-01,442.2666632281864,444.8111079660464,440.3284979817832,442.2467956542969,38729000
2024-04-02,437.406373506966,438.7481779333621,435.3688399821171,438.43011474609375,44259700
2024-04-03,436.2931853637425,441.302574431378,436.28326674244977,439.41412353515625,39949800
2024-04-04,443.6183822714089,444.2346410425793,432.4665463196345,432.6951599121094,57267700
2024-04-05,434.1264521026199,440.4776458293539,433.31142652599976,437.7940368652344,54723000
2024-04-08,438.7283554807965,439.8117298874376,436.5317901364024,437.92327880859375,28144900
2024-04-09,440.268880585883,440.54717829110353,434.78242711203205,439.5433349609375,39521600
2024-04-10,434.34508463499066,436.57146620920383,433.6294576529687,435.7067565917969,61502200
2024-04-11,437.58530486966725,443.6184048391595,435.299259825144,442.6642456054688,45474600
2024-04-12,438.42024611410295,439.5533046411986,434.2258821418016,435.607421875,53602600
2024-04-15,439.3743646809335,439.4638142669687,427.5963505381649,428.4411926269531,63453600
2024-04-16,428.2821599524439,431.1248004520584,427.08946847613385,428.48095703125,47619000
2024-04-17,430.4687713063223,430.4886388797088,422.3185770562352,423.25286865234375,56880500
2024-04-18,423.8989211095965,425.6382892751521,420.26115319205934,420.837646484375,46549400
2024-04-19,419.6549075000701,420.1816864022016,410.56050213994087,412.1308898925781,75136600
2024-04-22,414.77473764209736,418.62122159598886,411.4252160663763,416.2755737304688,47807700
2024-04-23,418.213715146909,423.6902503436787,416.325264147664,422.4876098632813,44384700
2024-04-24,425.5985890096038,427.11929265998185,421.62289001962966,423.9188537597656,48440300
2024-04-25,416.69299866894346,422.7360780796387,415.59970571969336,421.8713684082031,57392200
2024-04-26,425.0220605397204,429.9221018601269,424.3263314732863,428.3815307617188,41874900
2024-04-29,430.4986374251747,431.1248148789749,427.3677804883503,430.1209411621094,30022200
2024-04-30,428.5306418580008,429.9320793690748,421.9309974145237,422.010498046875,43665900
2024-05-01,420.5792391092832,427.526793526438,418.1043762633223,418.9591369628906,52251700
2024-05-02,422.7161718987801,425.2109326559096,418.07456043563815,424.3064575195313,36559000
2024-05-03,431.8006603779173,433.8282753119097,429.9917100969259,432.8343505859375,48515300
2024-05-06,434.6432882241486,437.6648280070857,433.8680281196253,437.5753784179688,30227200
2024-05-07,438.0226242148974,439.2848976550699,436.9094030800237,437.6449279785156,30996100
2024-05-08,435.0110711964072,438.7979221763024,434.8917747439464,437.3865356445313,24896700
2024-05-09,437.6548267735476,438.9171304887115,435.7961925355049,438.3406372070313,24580100
2024-05-10,439.8514844665781,441.6107204229223,437.8238694047022,439.3743896484375,27116600
2024-05-13,441.2926282142823,441.3920267530525,438.96684800150217,440.3881530761719,22994200
2024-05-14,439.9607534587685,443.7575530154276,439.7719053430275,443.2208251953125,34478300
2024-05-15,445.7056538341918,450.39697971455655,444.184950229549,450.14849853515625,41464700
2024-05-16,449.959645965884,451.9276278068705,449.0651197953174,449.2341003417969,34780400
2024-05-17,449.3632912813186,449.96960113416935,446.8089277994976,449.0154418945313,35803700
2024-05-20,449.2341394197118,452.81224441323,449.0452912822322,452.1463317871094,24474200
2024-05-21,450.287672135994,453.2197319159989,450.0888750553738,453.0308837890625,23167700
2024-05-22,453.2893164945457,454.0447090065695,450.3274098367153,452.9414367675781,25120000
2024-05-23,457.7520258165309,457.78184234537497,449.1048987978149,450.9039001464844,40899200
2024-05-24,452.5239728919007,456.4400385303432,450.8144212409453,455.1678161621094,29651000
2024-05-28,456.3903667186208,456.9469621609414,453.91550375786767,456.8873291015625,26216800
2024-05-29,452.7128634225479,455.45607515134446,452.5736993958368,453.6670227050781,29739200
2024-05-30,452.7327164936853,452.8718805159378,447.4748461559964,448.80670166015625,30714100
2024-05-31,449.0353390772498,449.7310985610512,440.3683137209429,447.9718322753906,55941300
2024-06-03,451.8083903269463,452.81223371954,445.1788987597775,450.3771362304688,32997500
2024-06-04,450.11870148213904,452.8122290903697,448.3892821049824,451.6095886230469,23767400
2024-06-05,455.1976581119404,460.79342885478496,451.6493395512088,460.71392822265625,33817400
2024-06-06,461.39971264345934,461.7177758183551,459.3820467717365,460.5548706054688,21966800
2024-06-07,460.1871653858833,462.9105095308985,459.03420902064926,460.14739990234375,25829700
2024-06-10,459.0143191963893,462.3638406330493,458.726072536008,462.0060119628906,20719800
2024-06-11,460.7238724167669,465.2959321874115,459.22303638582815,465.1766357421875,22053300
2024-06-12,469.1225281024508,473.6051383840081,468.4267989840884,471.2694091796875,34532600
2024-06-13,474.8177162192332,475.4836591246592,471.53777679152455,473.8237915039063,25859000
2024-06-14,473.62498578850034,476.3483600846976,473.157839967531,476.2787780761719,23372600
2024-06-17,476.54714408972313,483.9021810490091,475.2351864943454,482.1131286621094,37054500
2024-06-18,482.063440285676,482.9480175176574,480.4930222351118,482.26220703125,24438600
2024-06-20,483.4648920564215,483.88232346697015,476.70618553173887,478.5449523925781,33918700
2024-06-21,478.2666605852058,479.60846508576105,475.76198109443226,477.2627868652344,39432900
2024-06-24,476.0303454875639,477.7724784027067,471.6899603501367,471.8293151855469,37751000
2024-06-25,473.9298276521408,477.5235842618228,472.9840862388635,477.2249450683594,29250200
2024-06-26,476.39868470271176,478.75805597826286,475.9805898095976,478.2105102539063,22737100
2024-06-27,477.9616237631204,480.9282381602352,477.1453027680209,479.4449157714844,26222100
2024-06-28,480.24132931728025,485.009804377067,476.3090743915452,476.9561462402344,34881600
2024-07-01,477.8819867258792,480.3209545126409,474.11898094653327,479.7535400390625,24898300
2024-07-02,478.2503300154015,484.85052984271175,478.1209095669621,484.7908020019531,26723600
2024-07-03,484.0342109510959,488.9619704978305,484.0342109510959,488.8325500488281,18064900
2024-07-05,489.67874147443626,494.3675593389876,489.3800718849898,493.9295349121094,28495900
2024-07-08,494.2978308254437,495.6616670817265,493.2724624416382,495.1041870117188,22109400
2024-07-09,496.6273180908013,497.7522430208902,494.0091364316496,495.5322570800781,25614500
2024-07-10,497.4635544068428,501.2564241916965,496.1495115315863,500.6989440917969,28046900
2024-07-11,500.8084714288421,501.0175188737298,488.5239491686358,489.7185363769531,49966600
2024-07-12,490.2959375419354,497.37396004854935,489.82804920549296,492.5955505371094,37109400
2024-07-15,494.3774792313232,498.7577233716833,491.8688188076151,493.9195556640625,31151400
2024-07-16,495.38294816768223,496.19926915513554,490.9330418038844,494.1087036132813,25950600
2024-07-17,486.0849618906109,486.602613321196,479.5345552996865,479.6042175292969,56268800
2024-07-18,483.3472978145408,483.52648133293104,474.1289164391283,477.3344421386719,49347400
2024-07-19,476.9959415922219,479.5245313511087,471.809372018062,473.103515625,42042900
2024-07-22,478.99694454321184,481.1771018089692,475.56244189705,480.1517333984375,40300000
2024-07-23,479.2458381866789,482.2522509225213,477.981558373806,478.4593811035156,23282500
2024-07-24,471.6899442961839,472.05827609627306,460.4307909553824,461.296875,58818600
2024-07-25,461.63535057513343,465.836380804191,453.5817227700731,456.2098388671875,59256800
2024-07-26,460.5701641696498,463.8354178088728,457.7031062658662,460.88873291015625,39992100
2024-07-29,463.6163748071722,465.8064967772175,459.5447652004663,461.81451416015625,28218500
2024-07-30,463.7558108959114,464.462610635452,452.1083952525205,455.4732055664063,41317200
2024-07-31,465.7666745485095,470.6645699401468,464.3132465193608,468.9523010253906,44552100
2024-08-01,469.6392078143716,473.4121479567119,453.9301481810581,457.5935974121094,56653900
2024-08-02,448.863060331411,451.53100522935887,442.4719077644408,446.732666015625,66323200
2024-08-05,422.8007291255903,440.3017161359523,421.546414050656,433.4128112792969,87483500
2024-08-06,435.2644593844645,445.06022037693447,432.6064489049222,437.5541076660156,63164400
2024-08-07,444.4827736124513,446.9814995118465,432.4172644998528,432.8154602050781,54929200
2024-08-08,439.0772285729269,446.9715722585002,435.1848021883716,446.05572509765625,47890100
2024-08-09,444.7316476596706,450.0277386176797,443.60672277185614,448.3851623535156,33574000
2024-08-12,449.3607948449375,452.3273788379459,446.5335353049843,449.350830078125,27795000
2024-08-13,453.7708680093339,460.7692634218396,453.6314827968935,460.5004577636719,40084500
2024-08-14,461.4263030901307,463.0190859947047,456.33925926895904,460.6498107910156,34733700
2024-08-15,466.6526726495438,472.6854271466294,466.2743761001581,472.2872314453125,38280600
2024-08-16,470.4953312452627,474.2683018012869,469.5296906664509,472.8945007324219,38383600
2024-08-19,473.0338920966615,479.1462739994683,471.2419657477301,479.1064453125,23737700
2024-08-20,478.190574421954,480.7689273330181,476.3986481620322,478.1009826660156,29209300
2024-08-21,478.8874084800057,482.1924905795276,477.1652052071158,480.3309020996094,25658800
2024-08-22,482.6603814021867,483.3572466801833,471.6799683630552,472.7153015136719,37739600
2024-08-23,477.0855699393277,480.5698357118293,473.143380600377,477.8421630859375,36061500
2024-08-26,477.2946644624071,478.220476394492,471.1125593872627,473.203125,27452600
2024-08-27,471.5605539859083,475.6918918034219,469.5894440346769,474.6167602539063,27510000
2024-08-28,474.1488432070302,474.8755420430586,465.78661154667714,469.2310485839844,37372400
2024-08-29,471.1523759054323,475.7814658266737,467.259949603976,468.5441589355469,41081500
2024-08-30,472.9044551869276,474.756078931274,468.3948211220354,474.12890625,33466500
2024-09-03,471.0727590117474,471.20214908201854,457.34474294143126,459.7339477539063,44985200
2024-09-04,456.60805588804857,462.362070600994,455.6722792409272,458.539306640625,32505100
2024-09-05,456.9066752215722,463.26793281179454,455.88130686094047,458.9673767089844,34452400
2024-09-06,458.260569077701,459.1465826574756,446.1751603520443,446.67291259765625,50624400
2024-09-09,451.0232310375074,453.4124355744246,447.7978064316884,452.41693115234375,32981200
2024-09-10,454.1889796697815,457.1058310486294,450.1970271400793,456.5981140136719,29680300
2024-09-11,457.8424401788252,467.2599034594149,449.2512321971764,466.5132751464844,57843000
2024-09-12,466.5431884079294,471.90897236695554,464.75129241952897,471.0926513671875,40175500
2024-09-13,470.3559965945637,474.3877778345382,470.12701961313286,473.203125,29111800
2024-09-16,471.0627857543321,471.7297567690146,467.7776329939383,471.112548828125,22585600
2024-09-17,474.1488812258597,475.4529897850827,468.8527896101697,471.3614501953125,30084400
2024-09-18,472.5660026146994,476.6774107176949,468.7133746450166,469.3206481933594,39909200
2024-09-19,480.440413858692,484.0441656809402,478.3299491721025,481.1870422363281,52782500
2024-09-20,480.3209422705917,481.5155597873976,476.1497761085855,480.2711791992188,34577700
2024-09-23,481.4545328286473,482.640850366717,480.1087070879797,481.5442504882813,24843000
2024-09-24,482.9598186385049,484.8240231519451,478.6831249040518,483.8670043945313,25952600
2024-09-25,483.2389705433321,486.2795443317962,483.0595352231561,484.3156433105469,26549900
2024-09-26,491.8422631756141,492.1712583596784,484.2956965593865,487.954345703125,32020200
2024-09-27,488.9811246193061,489.1207057003584,484.0564193197731,485.2427368164063,22851100
2024-09-30,484.2757374570207,486.8975982939018,481.4246083065317,486.55865478515625,30281100
2024-10-01,486.1898056570345,486.48886451106847,475.9216822710896,479.7796936035156,42735400
2024-10-02,478.8725078882411,482.3816273656089,476.24069870329294,480.4576110839844,23744000
2024-10-03,478.25444691528793,483.0495500313015,477.50676933474847,480.0987243652344,25337200
2024-10-04,485.9405764313014,486.3692375934672,480.8962476410916,485.81097412109375,30686600
2024-10-07,483.8869680030971,485.0633067429107,479.3809450518926,480.6071472167969,24975100
2024-10-08,483.15923483730273,488.4727168958394,482.3517454681096,487.7848510742188,28272000
2024-10-09,487.4857513571396,492.2011152826972,486.4390149805114,491.6228942871094,24995000
2024-10-10,489.3300644805617,492.9388501015995,488.01414462512105,491.0646667480469,25750400
2024-10-11,489.2203628430835,492.8590845771344,488.6521510288727,491.8322448730469,20644500
2024-10-14,494.2348187135991,497.2853408753872,493.726418635354,495.95947265625,26060100
2024-10-15,496.28844492873617,496.95638364496574,487.1667841921858,489.330078125,34784500
2024-10-16,489.6590455662745,490.1674760780814,486.06023859507707,489.389892578125,22996800
2024-10-17,494.90275215056863,494.95258515393766,489.6690090275068,489.7288208007813,27210700
2024-10-18,492.5301087142749,494.035442636669,491.77245236820977,492.9388427734375,25335000
2024-10-21,491.72263139969306,494.69341466131954,489.78863625441153,493.8859252929688,30336500
2024-10-22,491.20424619179255,495.90963167663193,490.4465898369971,494.4242248535156,26685800
2024-10-23,492.0615637296155,492.7195236486866,483.5479998607037,486.8477478027344,39346600
2024-10-24,490.5861300850279,491.47338873673766,487.92441497605495,490.7955017089844,22024900
2024-10-25,493.6067890456972,498.7308569608721,492.8989656912797,493.7862243652344,38762100
2024-10-28,496.916488943201,496.976300716809,493.5669079288349,493.865966796875,20477800
2024-10-29,494.1849827905077,499.7975541196288,492.3207781941025,498.6112365722656,28014100
2024-10-30,497.84361506430247,498.8006338320153,494.35445308345726,494.8429260253906,29756000
2024-10-31,490.8553309093948,490.9051639132044,482.2520491747703,482.3517456054688,41245200
2024-11-01,483.9966074918361,489.2303504152802,483.6975486368704,485.9206237792969,33655800
2024-11-04,485.3125247275959,487.864595020036,482.7504756656839,484.5050354003906,23291600
2024-11-05,486.1000597381435,491.3537602076177,486.0103420815346,490.6858215332031,24353600
2024-11-06,499.0099904284036,504.841881718078,498.05297163116376,504.0144348144531,43082200
2024-11-07,506.8256700187663,512.73733015701,506.7658582500825,511.9497375488281,32853100
2024-11-08,511.4513432889382,513.3255267130085,510.82328922416144,512.5479736328125,22924500
2024-11-11,513.774070806205,513.9834424127648,509.3378691854966,512.2488403320312,24167500
2024-11-12,512.1790995095207,513.0662973274696,508.2512671015269,511.32171630859375,25835300
2024-11-13,510.8133476964653,513.3853147659668,508.3709220958773,510.6637878417969,24567400
2024-11-14,510.3248373833927,511.202086844484,506.1976425891624,507.1148071289063,28679500
2024-11-15,501.3826186795936,501.7713952012952,492.958772440142,495.0323486328125,51461100
2024-11-18,496.5875174805612,500.5851100268142,495.19185874342753,498.4716491699219,27192700
2024-11-19,495.8797260604786,502.3895043533527,495.54075211614304,501.9010009765625,24523000
2024-11-20,501.60192918938486,501.9209455857888,495.0223605231752,501.6119079589844,29565500
2024-11-21,504.6723678805058,505.3901395459976,496.01925366318784,503.4162902832031,34526700
2024-11-22,502.85806302821806,504.96151475229726,501.2231267300981,504.2238159179688,23826600
2024-11-25,508.32104916491807,509.86626772399495,502.69852968072695,505.0213012695313,26375200
2024-11-26,506.5066774767877,508.5603265162039,505.6593339061935,507.7328796386719,26557100
2024-11-27,506.5964289240894,506.6661890425832,500.3757308391537,503.73529052734375,24957400
2024-11-29,504.3633300196629,508.7596776658199,503.7452547791602,508.1615295410156,15334000
2024-12-02,509.42762098516585,514.6613638846421,509.0388140524132,513.6943359375,25147200
2024-12-03,512.3585292405829,515.5486323809755,511.7803082151361,515.2694702148438,18597900
2024-12-04,518.7088108930553,521.8989141052851,517.9910087683786,521.6397094726562,26086200
2024-12-05,521.689507909356,522.4172279095515,519.80534590885,520.1941528320312,18169600
2024-12-06,520.8620569024756,525.0889174852325,520.7324545957838,524.8496704101562,23762600
2024-12-09,523.9225567999812,524.7200673311128,519.6059481473477,520.7623901367188,20674400
2024-12-10,521.99858294802,523.7531427665872,517.5523716280675,518.9879150390625,24350000
2024-12-11,523.3743048572086,528.9669185403193,522.9656012200102,528.279052734375,32168600
2024-12-12,526.0460287635723,527.3220944429013,524.3911957347382,524.8696899414062,23577500
2024-12-13,528.8174164894651,531.5189858488804,525.6671675702225,528.88720703125,28780400
2024-12-16,531.4293352933635,537.4805468453278,531.3495659763669,536.5035400390625,31979900
2024-12-17,534.6990715532088,535.8155984486888,532.4759965312329,534.1408081054688,28579100
2024-12-18,533.492875441602,535.2174988418191,513.4152264907397,514.8706665039062,54703200
2024-12-19,519.576101377112,520.1443436340368,512.2389067316958,512.5778198242188,46441800
2024-12-20,508.85937724769343,523.1948531008555,507.712944414834,517.0538940429688,60530000
2024-12-23,518.7763669007879,522.470869711588,515.3614764173324,522.0914306640625,29672800
2024-12-24,524.0485322584022,529.2607302964886,523.4094706075514,529.1708984375,17558200
2024-12-26,527.5333389778602,530.4489740342622,525.5263221162263,528.8114013671875,19090500
2024-12-27,525.2267351908741,525.6660824304424,517.0888468707806,521.7818603515625,33839600
2024-12-30,514.7423974022865,518.5866402404552,511.0678538916629,514.8422241210938,34584000
2024-12-31,516.1303511956955,516.8891683491522,509.5002236457357,510.4687805175781,29117000
2025-01-02,513.534161708165,515.870704111665,504.9569564327284,509.4702453613281,36389800
2025-01-03,512.5855468367399,518.876214270739,511.7668215285793,517.8078002929688,29059500
2025-01-06,523.239726881552,527.1338830152287,521.2526998445645,523.7589111328125,36109700
2025-01-07,524.8073744683829,525.2067422646539,512.5157076399819,514.412841796875,36690300
2025-01-08,514.3130270674945,516.1502530505413,509.80973302054656,514.5027465820312,30777800
2025-01-10,510.7184045512355,510.8182312710434,503.1696640167018,506.4347839355469,40532500
2025-01-13,500.4536968562401,505.2664964430211,498.955930441633,504.8071899414063,31694200
2025-01-14,507.9824652132088,509.4003642097552,500.8431178147032,504.3279113769531,33737200
2025-01-15,512.2660850261747,517.0788540153866,510.6983851009626,515.9306030273438,34957600
2025-01-16,518.207218362087,518.2871163063428,512.1862287337499,512.3160400390625,28229000
2025-01-17,522.0714062167059,523.2896212209615,512.3459196801547,520.9630737304688,51837900
2025-01-21,523.699023857799,525.1867954798969,519.2856223520863,524.0185546875,23628000
2025-01-22,528.7814532060628,533.0251247604261,528.4719172481036,530.7185668945312,33593000
2025-01-23,528.2521869702515,531.9666792259658,527.6630996653944,531.8468627929688,23096600
2025-01-24,532.22633644199,532.9951484463661,527.3635928962776,528.8413696289062,19878300
2025-01-27,510.23909385806246,517.2186756257028,509.39035345878335,513.4443359375,60771700
2025-01-28,514.4528057450258,522.2212505417087,511.0179559555614,521.0330200195312,33194200
2025-01-29,521.6820822100884,521.8118935164292,516.1303634536972,520.0545043945312,26649000
2025-01-30,522.9301694920367,525.3165642441627,517.438359498841,522.2711181640625,27431300
2025-01-31,526.1353786930239,530.7285656818225,520.4139303866243,521.5122680664062,38845500
2025-02-03,512.7053954765727,520.0744112670776,510.2890160078782,517.3385009765625,40580800
2025-02-04,517.8577558683364,524.3280875345033,517.4583270975198,523.6890258789062,26046800
2025-02-05,521.0430121337988,526.2252866098556,519.8447867569009,526.0654907226562,21134100
2025-02-06,526.5747464776587,529.0211106171839,524.9571635327574,528.8114013671875,19434500
2025-02-07,529.3506385655694,531.3076811301025,521.4124638907397,522.141357421875,29605500
2025-02-10,526.4349076046266,529.5702465773193,525.9656367169049,528.4619140625,20852800
2025-02-11,525.176850812149,529.1309152421704,525.0470395107318,527.2037963867188,19325500
2025-02-12,521.522240157499,528.4019950074942,521.1727857139907,527.5133056640625,25009400
2025-02-13,529.190821985701,535.4215206592452,528.4020202629058,535.10205078125,28714800
2025-02-14,535.2118657811616,538.037668843142,534.8723452415906,537.3486938476562,17862600
2025-02-18,538.9262828029723,539.1959002552666,535.2417750467905,538.5668334960938,20565000
2025-02-19,537.7680771648068,540.0047320561414,535.6612335791547,538.7166748046875,19666900
2025-02-20,537.9277590296091,538.2972031880117,531.6671371127117,536.4299926757812,26550800
2025-02-21,537.5783027293683,537.5982924495162,524.927186702252,525.296630859375,47093800
2025-02-24,527.0939687454339,528.282199221784,518.7564266339529,519.0958862304688,39268400
2025-02-25,518.4668320054188,518.5467299482928,508.6814365808121,512.5556640625,48940000
2025-02-26,514.7624106136165,518.8862050191877,510.60857068019567,513.7938232421875,34457600
2025-02-27,517.3584760922864,518.2970788098012,499.3053813068577,499.5250549316406,52448000
2025-02-28,499.3852933938716,508.02240713965296,496.1900461196219,507.413330078125,47654000
2025-03-03,510.7582993293104,512.2760249711163,492.84501082888505,496.3098449707031,44587200
2025-03-04,493.44414810630246,502.98991062423903,487.0137349661512,494.8121032714844,67875400
2025-03-05,495.4611356242819,502.8800645204116,490.5284891926154,501.2624816894531,46323700
2025-03-06,492.9548682867015,497.8375709366056,485.4760310990004,487.4730529785156,57574300
2025-03-07,486.4345981651802,492.5454803049767,479.8144656896888,491.0577087402344,54714700
2025-03-10,482.7301311359428,483.2493458601562,467.96214564805655,472.0260925292969,76668000
2025-03-11,471.6466493194181,478.0970214694122,466.31460454838,470.8977661132813,68760800
2025-03-12,478.4465242260423,480.3436889912064,471.0875031883269,476.2098693847656,46971100
2025-03-13,475.5408338119963,475.5707879212251,465.73544909598814,467.6426086425781,46563300
2025-03-14,473.0246075899529,479.8444240323692,472.4155000594354,478.9457702636719,43563000
2025-03-17,478.89581870707696,485.11655285143536,477.0885163381632,482.0511169433594,41744400
2025-03-18,478.696148092504,478.8958320033506,471.7065712980047,473.8334045410156,39072300
2025-03-19,476.100008413995,484.6073108234791,474.1628947137665,480.1739501953125,40430300
2025-03-20,476.16989532147545,483.8284570603852,475.47092548434057,478.5463562011719,36780500
2025-03-21,473.3740492680448,480.8928353676472,472.2058085419186,480.1239929199219,42234900
2025-03-24,487.739990234375,491.510009765625,484.3999938964844,490.6600036621094,34567200
2025-03-25,491.3900146484375,493.6199951171875,490.4200134277344,493.4599914550781,26035200
